TFName	TFLocus	TFFamily	TargetName	TargetLocus	IsTF	TargetType	Confirmation	Category	InteractionType	Reference	Note	PubMedID
HY5	At5g11260	bZIP	At3g02840	At3g02840	No	Direct	Confirmed	NA	Activation	Lee et al., 2007. Analysis of transcription factor HY5 genomic binding sites revealed its hierarchical role in light regulation of development. Plant Cell 19(3):731-749	NA	17337630
HY5	At5g11260	bZIP	At5g03210	At5g03210	No	Direct	Confirmed	NA	Activation	Lee et al., 2007. Analysis of transcription factor HY5 genomic binding sites revealed its hierarchical role in light regulation of development. Plant Cell 19(3):731-749	NA	17337630
HY5	At5g11260	bZIP	At3g55240	At3g55240	No	Direct	Confirmed	NA	Activation	Lee et al., 2007. Analysis of transcription factor HY5 genomic binding sites revealed its hierarchical role in light regulation of development. Plant Cell 19(3):731-749	NA	17337630
HY5	At5g11260	bZIP	At5g05270	At5g05270	No	Direct	Confirmed	NA	Activation	Lee et al., 2007. Analysis of transcription factor HY5 genomic binding sites revealed its hierarchical role in light regulation of development. Plant Cell 19(3):731-749	NA	17337630
HY5	At5g11260	bZIP	At1g09480	At1g09480	No	Direct	Confirmed	NA	Activation	Lee et al., 2007. Analysis of transcription factor HY5 genomic binding sites revealed its hierarchical role in light regulation of development. Plant Cell 19(3):731-749	NA	17337630
HY5	At5g11260	bZIP	At4g32800	At4g32800	Yes	Direct	Confirmed	AP2-EREBP Family	Activation	Lee et al., 2007. Analysis of transcription factor HY5 genomic binding sites revealed its hierarchical role in light regulation of development. Plant Cell 19(3):731-749	NA	17337630
HY5	At5g11260	bZIP	AtbHLH31	At1g59640	Yes	Direct	Confirmed	bHLH Family	Activation	Lee et al., 2007. Analysis of transcription factor HY5 genomic binding sites revealed its hierarchical role in light regulation of development. Plant Cell 19(3):731-749	NA	17337630
HY5	At5g11260	bZIP	ACS8	At4g37770	No	Direct	Confirmed	NA	Activation	Lee et al., 2007. Analysis of transcription factor HY5 genomic binding sites revealed its hierarchical role in light regulation of development. Plant Cell 19(3):731-749	NA	17337630
HY5	At5g11260	bZIP	At1g80850	At1g80850	No	Direct	Confirmed	NA	Activation	Lee et al., 2007. Analysis of transcription factor HY5 genomic binding sites revealed its hierarchical role in light regulation of development. Plant Cell 19(3):731-749	NA	17337630
HY5	At5g11260	bZIP	At5g01730	At5g01730	No	Direct	Confirmed	NA	Activation	Lee et al., 2007. Analysis of transcription factor HY5 genomic binding sites revealed its hierarchical role in light regulation of development. Plant Cell 19(3):731-749	NA	17337630
HY5	At5g11260	bZIP	At5g41170	At5g41170	No	Direct	Confirmed	NA	Activation	Lee et al., 2007. Analysis of transcription factor HY5 genomic binding sites revealed its hierarchical role in light regulation of development. Plant Cell 19(3):731-749	NA	17337630
HY5	At5g11260	bZIP	Rap2.12	At4g34410	Yes	Direct	Confirmed	AP2-EREBP Family	Activation	Lee et al., 2007. Analysis of transcription factor HY5 genomic binding sites revealed its hierarchical role in light regulation of development. Plant Cell 19(3):731-749	NA	17337630
HY5	At5g11260	bZIP	ADR1	At1g33560	No	Direct	Confirmed	NA	Activation	Lee et al., 2007. Analysis of transcription factor HY5 genomic binding sites revealed its hierarchical role in light regulation of development. Plant Cell 19(3):731-749	NA	17337630
HY5	At5g11260	bZIP	AtWRKY48	At5g49520	Yes	Direct	Confirmed	WRKY Family	Activation	Lee et al., 2007. Analysis of transcription factor HY5 genomic binding sites revealed its hierarchical role in light regulation of development. Plant Cell 19(3):731-749	NA	17337630
HY5	At5g11260	bZIP	At1g76650	At1g76650	No	Direct	Confirmed	NA	Activation	Lee et al., 2007. Analysis of transcription factor HY5 genomic binding sites revealed its hierarchical role in light regulation of development. Plant Cell 19(3):731-749	NA	17337630
HY5	At5g11260	bZIP	ATGPX7	At4g31870	No	Direct	Confirmed	NA	Activation	Lee et al., 2007. Analysis of transcription factor HY5 genomic binding sites revealed its hierarchical role in light regulation of development. Plant Cell 19(3):731-749	NA	17337630
HY5	At5g11260	bZIP	F3H	At3g51240	No	Direct	Confirmed	NA	Activation	Lee et al., 2007. Analysis of transcription factor HY5 genomic binding sites revealed its hierarchical role in light regulation of development. Plant Cell 19(3):731-749	NA	17337630
HY5	At5g11260	bZIP	At1g19210	At1g19210	Yes	Direct	Confirmed	AP2-EREBP Family	Activation	Lee et al., 2007. Analysis of transcription factor HY5 genomic binding sites revealed its hierarchical role in light regulation of development. Plant Cell 19(3):731-749	NA	17337630
HY5	At5g11260	bZIP	At1g66160	At1g66160	No	Direct	Confirmed	NA	Activation	Lee et al., 2007. Analysis of transcription factor HY5 genomic binding sites revealed its hierarchical role in light regulation of development. Plant Cell 19(3):731-749	NA	17337630
HY5	At5g11260	bZIP	At1g24140	At1g24140	No	Direct	Confirmed	NA	Activation	Lee et al., 2007. Analysis of transcription factor HY5 genomic binding sites revealed its hierarchical role in light regulation of development. Plant Cell 19(3):731-749	NA	17337630
HY5	At5g11260	bZIP	FLS	At5g08640	No	Direct	Confirmed	NA	Activation	Lee et al., 2007. Analysis of transcription factor HY5 genomic binding sites revealed its hierarchical role in light regulation of development. Plant Cell 19(3):731-749	NA	17337630
HY5	At5g11260	bZIP	POP1	At5g44110	No	Direct	Confirmed	NA	Activation	Lee et al., 2007. Analysis of transcription factor HY5 genomic binding sites revealed its hierarchical role in light regulation of development. Plant Cell 19(3):731-749	NA	17337630
HY5	At5g11260	bZIP	At1g22750	At1g22750	No	Direct	Confirmed	NA	Activation	Lee et al., 2007. Analysis of transcription factor HY5 genomic binding sites revealed its hierarchical role in light regulation of development. Plant Cell 19(3):731-749	NA	17337630
HY5	At5g11260	bZIP	At5g65260	At5g65260	No	Direct	Confirmed	NA	Activation	Lee et al., 2007. Analysis of transcription factor HY5 genomic binding sites revealed its hierarchical role in light regulation of development. Plant Cell 19(3):731-749	NA	17337630
HY5	At5g11260	bZIP	At5g60360	At5g60360	No	Direct	Confirmed	NA	Activation	Lee et al., 2007. Analysis of transcription factor HY5 genomic binding sites revealed its hierarchical role in light regulation of development. Plant Cell 19(3):731-749	NA	17337630
HY5	At5g11260	bZIP	At5g10100	At5g10100	No	Direct	Confirmed	NA	Activation	Lee et al., 2007. Analysis of transcription factor HY5 genomic binding sites revealed its hierarchical role in light regulation of development. Plant Cell 19(3):731-749	NA	17337630
HY5	At5g11260	bZIP	At1g19180	At1g19180	No	Direct	Confirmed	NA	Activation	Lee et al., 2007. Analysis of transcription factor HY5 genomic binding sites revealed its hierarchical role in light regulation of development. Plant Cell 19(3):731-749	NA	17337630
HY5	At5g11260	bZIP	At1g20510	At1g20510	No	Direct	Confirmed	NA	Activation	Lee et al., 2007. Analysis of transcription factor HY5 genomic binding sites revealed its hierarchical role in light regulation of development. Plant Cell 19(3):731-749	NA	17337630
HY5	At5g11260	bZIP	At1g17380	At1g17380	No	Direct	Confirmed	NA	Activation	Lee et al., 2007. Analysis of transcription factor HY5 genomic binding sites revealed its hierarchical role in light regulation of development. Plant Cell 19(3):731-749	NA	17337630
HY5	At5g11260	bZIP	AtMYB51	At1g18570	Yes	Direct	Confirmed	MYB Family	Activation	Lee et al., 2007. Analysis of transcription factor HY5 genomic binding sites revealed its hierarchical role in light regulation of development. Plant Cell 19(3):731-749	NA	17337630
HY5	At5g11260	bZIP	CYP707A3	At5g45340	No	Direct	Confirmed	NA	Activation	Lee et al., 2007. Analysis of transcription factor HY5 genomic binding sites revealed its hierarchical role in light regulation of development. Plant Cell 19(3):731-749	NA	17337630
HY5	At5g11260	bZIP	At4g21420	At4g21420	No	Direct	Confirmed	NA	Activation	Lee et al., 2007. Analysis of transcription factor HY5 genomic binding sites revealed its hierarchical role in light regulation of development. Plant Cell 19(3):731-749	NA	17337630
HY5	At5g11260	bZIP	At3g19350	At3g19350	No	Direct	Confirmed	NA	Activation	Lee et al., 2007. Analysis of transcription factor HY5 genomic binding sites revealed its hierarchical role in light regulation of development. Plant Cell 19(3):731-749	NA	17337630
HY5	At5g11260	bZIP	At3g17130	At3g17130	No	Direct	Confirmed	NA	Activation	Lee et al., 2007. Analysis of transcription factor HY5 genomic binding sites revealed its hierarchical role in light regulation of development. Plant Cell 19(3):731-749	NA	17337630
HY5	At5g11260	bZIP	At2g42870	At2g42870	No	Direct	Confirmed	NA	Activation	Lee et al., 2007. Analysis of transcription factor HY5 genomic binding sites revealed its hierarchical role in light regulation of development. Plant Cell 19(3):731-749	NA	17337630
HY5	At5g11260	bZIP	At3g60550	At3g60550	No	Direct	Confirmed	NA	Activation	Lee et al., 2007. Analysis of transcription factor HY5 genomic binding sites revealed its hierarchical role in light regulation of development. Plant Cell 19(3):731-749	NA	17337630
HY5	At5g11260	bZIP	AtCK1	At1g71697	No	Direct	Confirmed	NA	Activation	Lee et al., 2007. Analysis of transcription factor HY5 genomic binding sites revealed its hierarchical role in light regulation of development. Plant Cell 19(3):731-749	NA	17337630
HY5	At5g11260	bZIP	At5g45630	At5g45630	No	Direct	Confirmed	NA	Activation	Lee et al., 2007. Analysis of transcription factor HY5 genomic binding sites revealed its hierarchical role in light regulation of development. Plant Cell 19(3):731-749	NA	17337630
HY5	At5g11260	bZIP	At5g49280	At5g49280	No	Direct	Confirmed	NA	Activation	Lee et al., 2007. Analysis of transcription factor HY5 genomic binding sites revealed its hierarchical role in light regulation of development. Plant Cell 19(3):731-749	NA	17337630
HY5	At5g11260	bZIP	At4g36040	At4g36040	No	Direct	Confirmed	NA	Activation	Lee et al., 2007. Analysis of transcription factor HY5 genomic binding sites revealed its hierarchical role in light regulation of development. Plant Cell 19(3):731-749	NA	17337630
HY5	At5g11260	bZIP	HSF6	At5g62020	Yes	Direct	Confirmed	HSF Family	Activation	Lee et al., 2007. Analysis of transcription factor HY5 genomic binding sites revealed its hierarchical role in light regulation of development. Plant Cell 19(3):731-749	NA	17337630
HY5	At5g11260	bZIP	CIPK20	At5g45820	No	Direct	Confirmed	NA	Activation	Lee et al., 2007. Analysis of transcription factor HY5 genomic binding sites revealed its hierarchical role in light regulation of development. Plant Cell 19(3):731-749	NA	17337630
HY5	At5g11260	bZIP	ATERF8	At1g53170	Yes	Direct	Confirmed	AP2-EREBP Family	Activation	Lee et al., 2007. Analysis of transcription factor HY5 genomic binding sites revealed its hierarchical role in light regulation of development. Plant Cell 19(3):731-749	NA	17337630
HY5	At5g11260	bZIP	At5g64550	At5g64550	No	Direct	Confirmed	NA	Activation	Lee et al., 2007. Analysis of transcription factor HY5 genomic binding sites revealed its hierarchical role in light regulation of development. Plant Cell 19(3):731-749	NA	17337630
HY5	At5g11260	bZIP	At5g13700	At5g13700	No	Direct	Confirmed	NA	Activation	Lee et al., 2007. Analysis of transcription factor HY5 genomic binding sites revealed its hierarchical role in light regulation of development. Plant Cell 19(3):731-749	NA	17337630
HY5	At5g11260	bZIP	At5g51190	At5g51190	No	Direct	Confirmed	NA	Activation	Lee et al., 2007. Analysis of transcription factor HY5 genomic binding sites revealed its hierarchical role in light regulation of development. Plant Cell 19(3):731-749	NA	17337630
HY5	At5g11260	bZIP	At1g78990	At1g78990	No	Direct	Confirmed	NA	Activation	Lee et al., 2007. Analysis of transcription factor HY5 genomic binding sites revealed its hierarchical role in light regulation of development. Plant Cell 19(3):731-749	NA	17337630
HY5	At5g11260	bZIP	At3g23610	At3g23610	No	Direct	Confirmed	NA	Activation	Lee et al., 2007. Analysis of transcription factor HY5 genomic binding sites revealed its hierarchical role in light regulation of development. Plant Cell 19(3):731-749	NA	17337630
HY5	At5g11260	bZIP	At4g27310	At4g27310	Yes	Direct	Confirmed	C2C2-CO-like Family	Activation	Lee et al., 2007. Analysis of transcription factor HY5 genomic binding sites revealed its hierarchical role in light regulation of development. Plant Cell 19(3):731-749	NA	17337630
HY5	At5g11260	bZIP	At2g37530	At2g37530	No	Direct	Confirmed	NA	Activation	Lee et al., 2007. Analysis of transcription factor HY5 genomic binding sites revealed its hierarchical role in light regulation of development. Plant Cell 19(3):731-749	NA	17337630
HY5	At5g11260	bZIP	At3g09010	At3g09010	No	Direct	Confirmed	NA	Activation	Lee et al., 2007. Analysis of transcription factor HY5 genomic binding sites revealed its hierarchical role in light regulation of development. Plant Cell 19(3):731-749	NA	17337630
HY5	At5g11260	bZIP	At3g61680	At3g61680	No	Direct	Confirmed	NA	Activation	Lee et al., 2007. Analysis of transcription factor HY5 genomic binding sites revealed its hierarchical role in light regulation of development. Plant Cell 19(3):731-749	NA	17337630
HY5	At5g11260	bZIP	At3g62720	At3g62720	No	Direct	Confirmed	NA	Activation	Lee et al., 2007. Analysis of transcription factor HY5 genomic binding sites revealed its hierarchical role in light regulation of development. Plant Cell 19(3):731-749	NA	17337630
HY5	At5g11260	bZIP	SYP122	At3g52400	No	Direct	Confirmed	NA	Activation	Lee et al., 2007. Analysis of transcription factor HY5 genomic binding sites revealed its hierarchical role in light regulation of development. Plant Cell 19(3):731-749	NA	17337630
HY5	At5g11260	bZIP	At3g25250	At3g25250	No	Direct	Confirmed	NA	Activation	Lee et al., 2007. Analysis of transcription factor HY5 genomic binding sites revealed its hierarchical role in light regulation of development. Plant Cell 19(3):731-749	NA	17337630
HY5	At5g11260	bZIP	At2g39650	At2g39650	No	Direct	Confirmed	NA	Activation	Lee et al., 2007. Analysis of transcription factor HY5 genomic binding sites revealed its hierarchical role in light regulation of development. Plant Cell 19(3):731-749	NA	17337630
HY5	At5g11260	bZIP	At4g36670	At4g36670	No	Direct	Confirmed	NA	Activation	Lee et al., 2007. Analysis of transcription factor HY5 genomic binding sites revealed its hierarchical role in light regulation of development. Plant Cell 19(3):731-749	NA	17337630
HY5	At5g11260	bZIP	At2g03300	At2g03300	No	Direct	Confirmed	NA	Activation	Lee et al., 2007. Analysis of transcription factor HY5 genomic binding sites revealed its hierarchical role in light regulation of development. Plant Cell 19(3):731-749	NA	17337630
HY5	At5g11260	bZIP	DREB2A	At5g05410	Yes	Direct	Confirmed	AP2-EREBP Family	Activation	Lee et al., 2007. Analysis of transcription factor HY5 genomic binding sites revealed its hierarchical role in light regulation of development. Plant Cell 19(3):731-749	NA	17337630
