source	target	interaction	symmetry	weight	negation
at2g20180	at1g66750	inhibition	asymmetrical	1.0	affirmative
at2g18960	at4g26080	ppi	symmetrical	1.4658392725	affirmative
at1g25490	at5g58140	ppi	symmetrical	1.0	affirmative
at5g11260	at5g55620	inhibition	asymmetrical	1.0	affirmative
at1g34640	at2g40460	ppi	symmetrical	0.0	affirmative
at3g19210	at5g20850	ppi	symmetrical	0.8134125374448539	affirmative
at1g51660	at3g54150	regulation	asymmetrical	2.3084390995	affirmative
at1g68170	at4g21390	ppi	symmetrical	1.5668494905	affirmative
at5g13790	at1g19220	positive_regulation	asymmetrical	1.0	affirmative
at3g07540	at5g63030	ppi	symmetrical	1.1669583485	affirmative
at2g20180	at5g44260	positive_regulation	asymmetrical	1.434776703	affirmative
at1g19670	at4g21390	ppi	symmetrical	0.0	affirmative
at1g35670	at4g18170	phosphorylation	asymmetrical	1.8158355990000001	affirmative
at1g51800	at1g79630	ppi	symmetrical	1.670123215	affirmative
at5g66880	at1g45249	phosphorylation	asymmetrical	1.0	affirmative
at2g30530	at4g39940	ppi	symmetrical	1.678222296	affirmative
at1g31930	at3g15730	ppi	symmetrical	1.132775465	affirmative
at5g40440	at2g29420	regulation	asymmetrical	1.2551010705	affirmative
at1g62830	at5g04340	ppi	symmetrical	1.9098584404999999	affirmative
at2g20180	at5g17700	inhibition	asymmetrical	1.0	affirmative
at2g44970	at2g47710	ppi	symmetrical	1.2937709075	affirmative
at1g12110	at3g13175	ppi	symmetrical	1.2689760615	affirmative
at2g20180	at3g10500	inhibition	asymmetrical	0.0	affirmative
at2g28160	at3g20770	ppi	symmetrical	1.1366650075	affirmative
at1g62300	at2g19190	positive_regulation	asymmetrical	1.9328565525	affirmative
at1g58170	at4g23270	ppi	symmetrical	2.28937181	affirmative
at5g11260	at5g42800	positive_regulation	asymmetrical	0.0	affirmative
at1g07650	at3g08040	ppi	symmetrical	0.0	affirmative
at1g48630	at3g26090	ppi	symmetrical	1.2404656885	affirmative
at2g20180	at4g14360	positive_regulation	asymmetrical	0.0	affirmative
at1g01560	at3g26830	regulation	asymmetrical	3.0331167935	affirmative
at3g04730	at4g29080	ppi	symmetrical	0.0	affirmative
at3g11820	at4g32650	ppi	symmetrical	1.831954147	affirmative
at2g01730	at5g51660	ppi	symmetrical	1.0	affirmative
at4g18960	at5g13790	ppi	symmetrical	1.0	affirmative
at4g29810	at3g49620	regulation	asymmetrical	1.87714371	affirmative
at4g36930	at5g67110	ppi	symmetrical	1.0	affirmative
at3g61250	at5g61850	ppi	symmetrical	0.0	affirmative
at2g38230	at5g01410	ppi	symmetrical	1.0	affirmative
at2g20180	at3g18035	positive_regulation	asymmetrical	0.0	affirmative
at1g25330	at1g73830	ppi	symmetrical	1.494883127	affirmative
at4g24400	at1g12110	regulation	asymmetrical	1.1615263125	affirmative
at1g25490	at1g70940	regulation	asymmetrical	1.0	affirmative
at4g36930	at5g67060	ppi	symmetrical	1.2172056075	affirmative
at3g45970	at5g02220	ppi	symmetrical	0.0	affirmative
at4g08500	at4g29810	ppi	symmetrical	1.0	affirmative
at1g07450	at2g29310	ppi	symmetrical	1.0	affirmative
at2g27050	at3g23240	positive_regulation	asymmetrical	1.4116003005	affirmative
at5g50200	at5g60780	ppi	symmetrical	1.6416328345	affirmative
at3g02640	at5g13490	ppi	symmetrical	0.0	affirmative
at3g08040	at5g01540	ppi	symmetrical	0.0	affirmative
at4g17720	at4g25660	ppi	symmetrical	0.0	affirmative
at1g73360	at5g38410	ppi	symmetrical	0.0	affirmative
at3g08040	at5g10190	ppi	symmetrical	0.0	affirmative
at2g20180	at4g28310	inhibition	asymmetrical	1.1748333085	affirmative
at2g44040	at5g13330	ppi	symmetrical	1.8738688395	affirmative
at1g65690	at3g60220	ppi	symmetrical	0.0	affirmative
at2g13790	at1g19350	regulation	asymmetrical	1.488487784	affirmative
at1g10360	at1g17190	ppi	symmetrical	0.0	affirmative
at3g53180	at4g25660	ppi	symmetrical	0.0	affirmative
at1g16330	at3g48750	ppi	symmetrical	0.0	affirmative
at2g04630	at3g56100	ppi	symmetrical	0.0	affirmative
at2g19780	at4g39950	ppi	symmetrical	0.0	affirmative
at1g01620	at1g34640	ppi	symmetrical	0.0	affirmative
at2g31955	at3g53180	ppi	symmetrical	1.4039044655000001	affirmative
at1g14400	at4g27595	ppi	symmetrical	1.132209066	affirmative
at5g11260	at2g44080	positive_regulation	asymmetrical	1.9804751440000001	affirmative
at3g53730	at4g35620	ppi	symmetrical	0.8188778787028803	affirmative
at1g03250	at3g01410	ppi	symmetrical	0.0	affirmative
at4g22200	at5g09870	ppi	symmetrical	0.7618605020350429	affirmative
at2g20180	at2g46170	inhibition	asymmetrical	1.0	affirmative
at3g50000	at5g11260	phosphorylation	asymmetrical	1.0	affirmative
at4g17870	at5g59220	ppi	symmetrical	0.7677350725217609	affirmative
at3g25250	at1g06700	phosphorylation	asymmetrical	1.292553697	affirmative
at3g48750	at4g03270	ppi	symmetrical	0.0	affirmative
at2g20180	at5g46740	inhibition	asymmetrical	1.1548114425	affirmative
at2g26650	at5g46240	ppi	symmetrical	0.0	affirmative
at5g35410	at5g55990	ppi	symmetrical	0.0	affirmative
at1g51660	at2g19190	regulation	asymmetrical	1.0	affirmative
at3g48750	at1g07370	regulation	asymmetrical	0.0	affirmative
at2g39530	at3g08040	ppi	symmetrical	0.8141711321659484	affirmative
at1g28480	at5g06950	ppi	symmetrical	0.0	affirmative
at2g20180	at3g45620	positive_regulation	asymmetrical	1.24159971	affirmative
at1g52830	at5g20730	ppi	symmetrical	1.0	affirmative
at1g59580	at4g34990	phosphorylation	asymmetrical	0.0	affirmative
at1g27450	at5g11160	ppi	symmetrical	0.0	affirmative
at5g55910	at2g01420	phosphorylation	asymmetrical	1.0	affirmative
at1g07000	at5g57910	ppi	symmetrical	1.5744786835	affirmative
at1g12110	at2g46450	ppi	symmetrical	1.2271228015	affirmative
at2g40460	at3g08040	ppi	symmetrical	0.7155007169210785	affirmative
at2g20180	at5g47810	positive_regulation	asymmetrical	1.0	affirmative
at4g24550	at5g16970	ppi	symmetrical	1.0	affirmative
at1g09530	at5g42800	positive_regulation	asymmetrical	0.0	affirmative
at1g02690	at2g45820	ppi	symmetrical	0.0	affirmative
at4g23400	at5g63030	ppi	symmetrical	0.0	affirmative
at2g20180	at5g18310	positive_regulation	asymmetrical	1.665912907	affirmative
at2g20180	at5g19550	inhibition	asymmetrical	1.0	affirmative
at4g09570	at4g14830	ppi	symmetrical	1.2629625815	affirmative
at2g20180	at1g08980	positive_regulation	asymmetrical	1.1580113345	affirmative
at5g04280	at5g25490	ppi	symmetrical	1.1688224765	affirmative
at1g70520	at2g42290	ppi	symmetrical	0.0	affirmative
at2g04050	at3g13175	ppi	symmetrical	2.14839524	affirmative
at2g20180	at5g16970	positive_regulation	asymmetrical	1.0	affirmative
at3g56370	at5g12900	ppi	symmetrical	0.0	affirmative
at5g03545	at5g64740	ppi	symmetrical	0.7781084339566177	affirmative
at1g65690	at4g23270	ppi	symmetrical	3.093072583	affirmative
at1g34640	at2g04040	ppi	symmetrical	2.0075170135000002	affirmative
at1g56000	at5g02220	ppi	symmetrical	0.0	affirmative
at1g01560	at1g68840	regulation	asymmetrical	1.650589021	affirmative
at4g23810	at5g45890	positive_regulation	asymmetrical	1.8493048925	affirmative
at3g07540	at3g08040	ppi	symmetrical	0.0	affirmative
at1g59580	at5g39610	phosphorylation	asymmetrical	1.5457670675	affirmative
at1g54030	at5g25980	ppi	symmetrical	1.2340000505	affirmative
at1g34640	at4g23190	ppi	symmetrical	2.1476313995	affirmative
at5g13790	at4g28400	positive_regulation	asymmetrical	1.3926232	affirmative
at3g49700	at4g08040	ppi	symmetrical	0.0	affirmative
at2g20180	at2g26580	inhibition	asymmetrical	1.23532364	affirmative
at5g59380	at5g66750	ppi	symmetrical	0.0	affirmative
at3g09922	at5g09790	ppi	symmetrical	1.0	affirmative
at3g17609	at5g11260	ppi	symmetrical	1.0	affirmative
at2g37970	at3g04690	ppi	symmetrical	1.264117017	affirmative
at2g20300	at3g59420	phosphorylation	asymmetrical	0.0	affirmative
at2g20180	at1g28520	positive_regulation	asymmetrical	1.3014767415	affirmative
at2g20180	at3g25070	positive_regulation	asymmetrical	1.1905954865	affirmative
at3g08040	at3g53810	ppi	symmetrical	0.0	affirmative
at1g25490	at4g24900	ppi	symmetrical	1.0	affirmative
at2g20180	at1g64520	inhibition	asymmetrical	1.0	affirmative
at5g13790	at3g07270	inhibition	asymmetrical	1.0	affirmative
at2g25000	at4g04450	inhibition	asymmetrical	1.0	affirmative
at5g56580	at1g01560	phosphorylation	asymmetrical	0.0	affirmative
at3g08040	at5g60880	ppi	symmetrical	0.7533284640916192	affirmative
at1g70130	at4g13510	ppi	symmetrical	1.690956108	affirmative
at2g20180	at4g34180	positive_regulation	asymmetrical	1.613118306	affirmative
at5g13790	at1g35230	inhibition	asymmetrical	0.0	affirmative
at3g59900	at5g62130	ppi	symmetrical	0.0	affirmative
at2g25910	at5g62520	ppi	symmetrical	1.151210158	affirmative
at5g04510	at3g27580	phosphorylation	asymmetrical	1.0	affirmative
at2g20180	at5g20270	inhibition	asymmetrical	1.2981249455000001	affirmative
at4g08850	at4g26090	ppi	symmetrical	3.0092385090000002	affirmative
at3g55270	at4g01370	ppi	symmetrical	1.0	affirmative
at3g09922	at5g24330	ppi	symmetrical	0.0	affirmative
at4g30960	at1g04250	regulation	asymmetrical	0.0	affirmative
at3g45780	at1g25490	regulation	asymmetrical	1.0	affirmative
at4g32410	at5g05170	ppi	symmetrical	0.880220536938481	affirmative
at2g20180	at4g02860	positive_regulation	asymmetrical	1.1255353595	affirmative
at2g44040	at3g50410	ppi	symmetrical	1.133399936	affirmative
at4g18710	at5g53210	phosphorylation	asymmetrical	0.0	affirmative
at3g45780	at5g64330	regulation	asymmetrical	1.0	affirmative
at2g44970	at3g61150	ppi	symmetrical	1.147917719	affirmative
at3g25250	at3g45640	positive_regulation	asymmetrical	1.8780303434999999	affirmative
at1g26550	at3g26090	ppi	symmetrical	1.3839598495	affirmative
at5g11260	at2g38750	inhibition	asymmetrical	1.4943075985	affirmative
at3g48750	at5g55230	phosphorylation	asymmetrical	1.0	affirmative
at2g25000	at2g19190	positive_regulation	asymmetrical	1.0	affirmative
at1g75020	at2g39660	ppi	symmetrical	1.2723702865	affirmative
at2g20180	at5g59240	inhibition	asymmetrical	1.2051514110000001	affirmative
at2g26650	at4g22200	ppi	symmetrical	0.0	affirmative
at2g04050	at4g38690	ppi	symmetrical	0.0	affirmative
at3g26090	at5g01210	ppi	symmetrical	1.6017942645	affirmative
at2g20180	at5g03290	inhibition	asymmetrical	0.0	affirmative
at2g20180	at2g45820	positive_regulation	asymmetrical	1.0	affirmative
at4g29810	at1g73500	regulation	asymmetrical	1.0	affirmative
at3g19590	at4g33260	ppi	symmetrical	0.0	affirmative
at1g34640	at2g15970	ppi	symmetrical	0.0	affirmative
at1g03970	at2g46270	ppi	symmetrical	1.3253296104999999	affirmative
at1g16170	at2g20300	ppi	symmetrical	0.0	affirmative
at3g45640	at4g23810	phosphorylation	asymmetrical	2.434781539	affirmative
at2g06510	at3g02920	ppi	symmetrical	0.0	affirmative
at1g01240	at4g09460	ppi	symmetrical	1.4964627325	affirmative
at2g41100	at3g62420	ppi	symmetrical	0.0	affirmative
at5g20230	at5g63030	ppi	symmetrical	3.1550298785	affirmative
at3g48750	at3g09390	phosphorylation	asymmetrical	1.4698814755	affirmative
at3g13175	at3g60220	ppi	symmetrical	0.0	affirmative
at1g51660	at2g38470	regulation	asymmetrical	2.0780505015	affirmative
at4g29810	at1g68840	regulation	asymmetrical	1.0	affirmative
at1g80370	at3g48750	ppi	symmetrical	0.0	affirmative
at1g10470	at2g45820	ppi	symmetrical	1.0	affirmative
at1g14920	at3g05120	ppi	symmetrical	1.0	affirmative
at2g20180	at1g15260	inhibition	asymmetrical	1.2837326155	affirmative
at1g78290	at1g11840	phosphorylation	asymmetrical	0.0	affirmative
at2g20180	at5g66590	positive_regulation	asymmetrical	0.0	affirmative
at4g26080	at5g35410	ppi	symmetrical	1.2919578935	affirmative
at3g08040	at3g45430	ppi	symmetrical	0.0	affirmative
at2g20180	at2g31070	inhibition	asymmetrical	1.2060035945	affirmative
at5g58140	at5g64330	ppi	symmetrical	1.0	affirmative
at5g13930	at5g63590	ppi	symmetrical	0.0	affirmative
at5g11260	at3g02840	positive_regulation	asymmetrical	1.811453401	affirmative
at4g09570	at1g14540	regulation	asymmetrical	1.2629625815	affirmative
at3g23250	at3g26744	ppi	symmetrical	1.923376891	affirmative
at1g22920	at5g58575	ppi	symmetrical	1.0	affirmative
at5g13790	at4g34160	positive_regulation	asymmetrical	0.0	affirmative
at2g20180	at1g13210	inhibition	asymmetrical	0.0	affirmative
at4g23810	at1g20630	positive_regulation	asymmetrical	1.8493048925	affirmative
at5g03730	at3g20770	phosphorylation	asymmetrical	1.451047099	affirmative
at2g20180	at2g40460	inhibition	asymmetrical	1.4710929335	affirmative
at2g20180	at1g67100	positive_regulation	asymmetrical	1.238398778	affirmative
at2g20180	at2g20900	inhibition	asymmetrical	0.0	affirmative
at1g01560	at4g44070	regulation	asymmetrical	1.650589021	affirmative
at2g20180	at1g74860	positive_regulation	asymmetrical	1.0	affirmative
at4g18710	at1g19350	phosphorylation	asymmetrical	1.0	affirmative
at4g35310	at4g18170	positive_regulation	asymmetrical	1.8158355990000001	affirmative
at2g42790	at5g25440	ppi	symmetrical	2.4497201725	affirmative
at3g03600	at3g25070	ppi	symmetrical	1.1905954865	affirmative
at2g20180	at4g20260	positive_regulation	asymmetrical	0.0	affirmative
at5g40440	at1g43800	regulation	asymmetrical	1.0	affirmative
at3g51920	at4g02410	ppi	symmetrical	2.480953934	affirmative
at1g11310	at3g08040	ppi	symmetrical	0.0	affirmative
at2g20180	at4g39150	inhibition	asymmetrical	1.122796901	affirmative
at2g20180	at4g03210	inhibition	asymmetrical	1.195701423	affirmative
at3g53180	at5g07110	ppi	symmetrical	1.217857609	affirmative
at1g78300	at5g04870	ppi	symmetrical	0.0	affirmative
at4g30960	at2g47800	regulation	asymmetrical	1.2455610400000001	affirmative
at1g01620	at5g20270	ppi	symmetrical	0.8005956554947731	affirmative
at2g20180	at1g28280	inhibition	asymmetrical	0.0	affirmative
at3g48890	at4g20390	ppi	symmetrical	0.0	affirmative
at4g04200	at4g16515	ppi	symmetrical	0.0	affirmative
at3g56100	at4g24540	ppi	symmetrical	0.0	affirmative
at2g25280	at2g43410	ppi	symmetrical	1.0	affirmative
at3g13175	at5g59940	ppi	symmetrical	1.2689760615	affirmative
at2g20180	at5g25540	positive_regulation	asymmetrical	1.159930287	affirmative
at1g48210	at3g08040	ppi	symmetrical	0.0	affirmative
at2g20180	at4g39890	positive_regulation	asymmetrical	1.2982875385	affirmative
at1g09570	at2g43010	ppi	symmetrical	0.0	affirmative
at2g20180	at5g05880	positive_regulation	asymmetrical	1.0	affirmative
at2g20180	at1g01260	positive_regulation	asymmetrical	1.0	affirmative
at1g52695	at1g69690	ppi	symmetrical	0.0	affirmative
at4g01370	at1g80840	phosphorylation	asymmetrical	1.8771563485	affirmative
at1g61420	at3g08040	ppi	symmetrical	0.0	affirmative
at1g51660	at1g21120	regulation	asymmetrical	2.594611011	affirmative
at2g40140	at3g26090	ppi	symmetrical	1.2404656885	affirmative
at2g20180	at1g09530	inhibition	asymmetrical	0.0	affirmative
at1g11350	at1g65690	ppi	symmetrical	2.2963418985	affirmative
at1g63940	at2g15620	ppi	symmetrical	1.0	affirmative
at2g29310	at2g29350	ppi	symmetrical	1.3622946630000001	affirmative
at1g18080	at3g26090	ppi	symmetrical	1.2404656885	affirmative
at4g01370	at5g56580	ppi	symmetrical	0.0	affirmative
at2g17290	at1g14540	regulation	asymmetrical	1.0	affirmative
at1g34640	at1g70520	ppi	symmetrical	1.5739003605000002	affirmative
at2g20180	at3g18080	positive_regulation	asymmetrical	1.300394455	affirmative
at1g42990	at2g40950	ppi	symmetrical	1.4111434704999999	affirmative
at1g16330	at1g66750	ppi	symmetrical	0.0	affirmative
at1g51660	at5g40990	regulation	asymmetrical	2.044227621	affirmative
at5g13790	at1g80450	inhibition	asymmetrical	1.278941898	affirmative
at1g15670	at2g37040	ppi	symmetrical	1.8151318305	affirmative
at2g20180	at5g10430	inhibition	asymmetrical	1.3749655889999999	affirmative
at5g47750	at1g70940	phosphorylation	asymmetrical	1.0	affirmative
at3g26090	at3g53810	ppi	symmetrical	1.5641007615	affirmative
at5g19280	at5g46330	ppi	symmetrical	1.392281399	affirmative
at2g20180	at1g09570	positive_regulation	asymmetrical	1.0	affirmative
at2g20180	at1g15550	inhibition	asymmetrical	1.322476416	affirmative
at3g08040	at5g53130	ppi	symmetrical	0.0	affirmative
at1g48470	at5g37600	ppi	symmetrical	1.4386101055	affirmative
at2g18960	at4g27500	ppi	symmetrical	1.173881379	affirmative
at4g29810	at2g30020	regulation	asymmetrical	1.0	affirmative
at1g65690	at4g11470	ppi	symmetrical	3.1029997475	affirmative
at1g15550	at3g55560	ppi	symmetrical	0.0	affirmative
at3g21630	at3g26830	ppi	symmetrical	2.6110535070000003	affirmative
at1g65690	at5g10190	ppi	symmetrical	2.2017938705	affirmative
at1g52830	at4g29080	ppi	symmetrical	0.0	affirmative
at3g45780	at4g26090	ppi	symmetrical	2.1203014515	affirmative
at5g11260	at4g27280	positive_regulation	asymmetrical	1.0	affirmative
at1g08560	at5g61210	ppi	symmetrical	0.0	affirmative
at3g45970	at4g35620	ppi	symmetrical	0.0	affirmative
at3g08040	at4g13510	ppi	symmetrical	0.0	affirmative
at3g45780	at1g09570	regulation	asymmetrical	1.0	affirmative
at2g20180	at5g54640	positive_regulation	asymmetrical	0.0	affirmative
at2g41100	at4g36250	ppi	symmetrical	2.1808887969999997	affirmative
at4g30960	at2g26650	phosphorylation	asymmetrical	1.0	affirmative
at4g03290	at4g37640	ppi	symmetrical	1.308062954	affirmative
at1g27060	at2g15910	ppi	symmetrical	1.0	affirmative
at1g51660	at1g28190	regulation	asymmetrical	1.3392812305	affirmative
at2g20180	at3g24530	inhibition	asymmetrical	1.143267848	affirmative
at5g06870	at5g17190	ppi	symmetrical	1.0	affirmative
at4g00720	at4g25810	regulation	asymmetrical	1.5728982980000001	affirmative
at2g30020	at3g45640	dephosphorylation	asymmetrical	1.5854766465	affirmative
at1g80650	at2g22810	ppi	symmetrical	1.0	affirmative
at2g04030	at3g07040	ppi	symmetrical	1.0	affirmative
at2g25850	at5g51660	ppi	symmetrical	1.2949398435	affirmative
at2g20180	at2g45590	positive_regulation	asymmetrical	0.0	affirmative
at2g20180	at1g63840	inhibition	asymmetrical	0.0	affirmative
at3g51920	at4g36250	ppi	symmetrical	1.7451235535	affirmative
at2g36010/at5g02470	at3g51450	positive_regulation	asymmetrical	1.2903916165	affirmative
at3g45640	at4g38960	phosphorylation	asymmetrical	1.5854766465	affirmative
at2g20180	at1g28680	inhibition	asymmetrical	1.1817654284999999	affirmative
at3g44200	at1g05010	regulation	asymmetrical	1.0	affirmative
at1g78300	at5g13160	ppi	symmetrical	0.0	affirmative
at3g45290	at3g48890	ppi	symmetrical	2.3149696075	affirmative
at1g22920	at4g37240	ppi	symmetrical	0.0	affirmative
at5g11260	at2g36220	positive_regulation	asymmetrical	2.0729423295	affirmative
at1g29120	at2g16900	ppi	symmetrical	1.6290686505	affirmative
at3g02640	at4g01100	ppi	symmetrical	0.0	affirmative
at3g01440	at3g61150	ppi	symmetrical	1.0	affirmative
at1g02690	at1g18040	ppi	symmetrical	0.0	affirmative
at3g22880	at4g29170	ppi	symmetrical	0.0	affirmative
at1g49760	at1g76310	ppi	symmetrical	0.0	affirmative
at3g22060	at3g48890	ppi	symmetrical	2.7543479525	affirmative
at1g01560	at4g31800	regulation	asymmetrical	1.650589021	affirmative
at1g65690	at2g19190	ppi	symmetrical	1.962125596	affirmative
at3g48890	at4g15620	ppi	symmetrical	0.0	affirmative
at4g31840	at5g25940	ppi	symmetrical	0.0	affirmative
at4g18290	at5g46240	ppi	symmetrical	0.0	affirmative
at1g32150	at2g35530	ppi	symmetrical	1.0	affirmative
at2g13790	at1g20700	regulation	asymmetrical	1.488487784	affirmative
at2g20180	at1g48630	inhibition	asymmetrical	1.0	affirmative
at2g44080	at5g20230	ppi	symmetrical	3.968546674	affirmative
at1g63100	at4g01370	ppi	symmetrical	0.0	affirmative
at1g78300	at5g19280	ppi	symmetrical	0.0	affirmative
at1g70520	at5g20270	ppi	symmetrical	0.0	affirmative
at1g18040	at5g43080	ppi	symmetrical	0.0	affirmative
at2g20180	at5g37600	inhibition	asymmetrical	0.0	affirmative
at2g04030	at4g23570	ppi	symmetrical	1.0	affirmative
at3g20770	at5g25350	ppi	symmetrical	1.6046649145	affirmative
at1g78380	at2g29490	ppi	symmetrical	1.166975077	affirmative
at1g15550	at4g35390	ppi	symmetrical	0.0	affirmative
at2g32720	at4g36220	ppi	symmetrical	1.0	affirmative
at1g20930	at2g41090	ppi	symmetrical	0.0	affirmative
at1g07370	at5g09790	ppi	symmetrical	0.0	affirmative
at3g03000	at3g50060	ppi	symmetrical	1.16276617	affirmative
at2g20180	at1g18650	inhibition	asymmetrical	1.0	affirmative
at2g20180	at5g04750	positive_regulation	asymmetrical	1.1651215035	affirmative
at2g20180	at1g71880	inhibition	asymmetrical	0.0	affirmative
at1g32640	at1g70700	ppi	symmetrical	1.0	affirmative
at1g12860	at3g45640	ppi	symmetrical	1.5854766465	affirmative
at1g51660	at3g02840	regulation	asymmetrical	1.811453401	affirmative
at4g01370	at2g47190	phosphorylation	asymmetrical	1.0	affirmative
at3g26090	at4g08950	ppi	symmetrical	1.2404656885	affirmative
at2g20180	at1g30690	inhibition	asymmetrical	1.2466326845	affirmative
at2g20180	at4g33540	positive_regulation	asymmetrical	1.3797702680000001	affirmative
at3g03770	at3g08040	ppi	symmetrical	0.0	affirmative
at2g20180	at5g65270	inhibition	asymmetrical	1.1238620275	affirmative
at4g26610	at5g04510	ppi	symmetrical	1.0	affirmative
at4g39030	at5g63030	ppi	symmetrical	1.1669583485	affirmative
at5g01370	at5g58630	ppi	symmetrical	1.0	affirmative
at1g47710	at1g79340	ppi	symmetrical	1.166342698	affirmative
at2g20180	at3g08730	inhibition	asymmetrical	1.26330124	affirmative
at4g35310	at5g49520	positive_regulation	asymmetrical	1.378014571	affirmative
at5g08640	at5g13930	ppi	symmetrical	0.6817740060375973	affirmative
at1g51660	at4g39950	regulation	asymmetrical	2.0604399669999998	affirmative
at2g20180	at1g29400	positive_regulation	asymmetrical	1.217422475	affirmative
at5g04510	at2g34650	phosphorylation	asymmetrical	1.0	affirmative
at5g13790	at2g39010	inhibition	asymmetrical	1.1941085355	affirmative
at2g20180	at1g59720	inhibition	asymmetrical	1.0	affirmative
at5g13790	at5g06870	inhibition	asymmetrical	1.0	affirmative
at1g34210	at1g20700	regulation	asymmetrical	1.0	affirmative
at4g26070	at1g51660	positive_regulation	asymmetrical	1.4680760385	affirmative
at2g20180	at1g12520	positive_regulation	asymmetrical	1.221203261	affirmative
at1g01620	at3g54820	ppi	symmetrical	0.8706061755045487	affirmative
at3g54620	at3g62420	ppi	symmetrical	0.0	affirmative
at3g02360	at3g26090	ppi	symmetrical	1.416413959	affirmative
at3g08040	at4g23190	ppi	symmetrical	0.0	affirmative
at4g09570	at1g35140	regulation	asymmetrical	1.2629625815	affirmative
at1g78300	at4g37770	ppi	symmetrical	0.0	affirmative
at1g19830	at1g80650	ppi	symmetrical	1.0	affirmative
at2g20180	at5g11420	inhibition	asymmetrical	1.185936935	affirmative
at1g23090	at3g08040	ppi	symmetrical	0.0	affirmative
at4g35390	at1g15550	inhibition	asymmetrical	1.322476416	affirmative
at2g20180	at2g24040	inhibition	asymmetrical	1.0	affirmative
at2g19190	at3g08040	ppi	symmetrical	0.0	affirmative
at5g04870	at4g37640	phosphorylation	asymmetrical	1.308062954	affirmative
at1g26110	at5g06770	ppi	symmetrical	0.0	affirmative
at1g51660	at2g43590	regulation	asymmetrical	3.2774547865	affirmative
at3g26090	at4g09460	ppi	symmetrical	1.736928421	affirmative
at3g26090	at5g52240	ppi	symmetrical	1.3866256845	affirmative
at3g57870	at5g56630	ppi	symmetrical	1.1454998825	affirmative
at1g14370	at3g51920	ppi	symmetrical	2.406610328	affirmative
at2g20180	at4g24990	positive_regulation	asymmetrical	1.0	affirmative
at1g73500	at3g45640	positive_regulation	asymmetrical	1.5854766465	affirmative
at3g13175	at4g32650	ppi	symmetrical	1.631150245	affirmative
at1g64280	at5g06950	ppi	symmetrical	0.0	affirmative
at3g27580	at5g04510	ppi	symmetrical	1.0	affirmative
at2g20180	at5g46790	inhibition	asymmetrical	1.216245273	affirmative
at3g50500	at1g45249	phosphorylation	asymmetrical	1.1129695115	affirmative
at2g20180	at1g22510	inhibition	asymmetrical	0.0	affirmative
at5g40440	at2g20870	regulation	asymmetrical	0.0	affirmative
at2g20180	at4g12730	inhibition	asymmetrical	1.2677902935	affirmative
at1g34640	at3g19930	ppi	symmetrical	2.275357807	affirmative
at2g41090	at4g23810	ppi	symmetrical	1.8493048925	affirmative
at2g41100	at4g02410	ppi	symmetrical	2.9167191775	affirmative
at2g38310	at5g59220	ppi	symmetrical	0.0	affirmative
at3g05120	at4g31500	ppi	symmetrical	1.3003562775	affirmative
at2g26650	at4g30960	ppi	symmetrical	1.0	affirmative
at2g20180	at1g64810	positive_regulation	asymmetrical	1.105354932	affirmative
at2g42870	at5g67110	ppi	symmetrical	1.211600773	affirmative
at1g01560	at4g29810	ppi	symmetrical	1.650589021	affirmative
at1g44110	at3g48750	ppi	symmetrical	0.0	affirmative
at1g11330	at3g08040	ppi	symmetrical	0.0	affirmative
at1g50290	at5g03545	ppi	symmetrical	0.0	affirmative
at1g09100	at5g23940	ppi	symmetrical	0.0	affirmative
at2g20180	at1g03380	positive_regulation	asymmetrical	1.1502153725	affirmative
at2g20180	at3g23730	inhibition	asymmetrical	1.3052877920000001	affirmative
at2g20180	at5g22880	positive_regulation	asymmetrical	0.0	affirmative
at5g13790	at4g31800	positive_regulation	asymmetrical	1.0	affirmative
at3g07040	at5g46330	ppi	symmetrical	1.392281399	affirmative
at1g17180	at2g29490	ppi	symmetrical	1.0	affirmative
at1g06225	at3g48890	ppi	symmetrical	0.0	affirmative
at3g50500	at5g25610	regulation	asymmetrical	1.460331767	affirmative
at2g20180	at3g54990	inhibition	asymmetrical	1.1639649855	affirmative
at5g13790	at2g39210	inhibition	asymmetrical	0.0	affirmative
at1g52100	at5g01210	ppi	symmetrical	0.0	affirmative
at3g23150	at4g26080	ppi	symmetrical	1.6252669625	affirmative
at1g65690	at5g48380	ppi	symmetrical	2.5011943915	affirmative
at3g26090	at4g08770	ppi	symmetrical	3.327387014	affirmative
at2g33560	at4g33260	ppi	symmetrical	0.0	affirmative
at5g11260	at2g35930	positive_regulation	asymmetrical	1.434285312	affirmative
at5g13790	at5g46330	inhibition	asymmetrical	0.0	affirmative
at1g08560	at2g35190	ppi	symmetrical	0.8433017824442284	affirmative
at2g33580	at4g38690	ppi	symmetrical	0.0	affirmative
at2g41090	at5g13790	ppi	symmetrical	1.0	affirmative
at1g59580	at4g23150	phosphorylation	asymmetrical	1.6294494875	affirmative
at5g66880	at5g25610	regulation	asymmetrical	1.3473622555	affirmative
at1g50290	at3g13175	ppi	symmetrical	1.2689760615	affirmative
at2g20180	at1g03470	positive_regulation	asymmetrical	0.0	affirmative
at2g20180	at3g44620	inhibition	asymmetrical	1.0	affirmative
at2g20180	at4g24670	inhibition	asymmetrical	1.0	affirmative
at3g45780	at5g04190	phosphorylation	asymmetrical	1.0	affirmative
